time,dB
455.3906134,49.61251908
455.4969891,49.63410434
455.6032856,49.575919
455.7060923,49.63349656
455.8078028,49.63939972
455.9141943,49.57393485
456.0205355,49.60948579
456.1234463,49.65303502
456.2251359,49.703679
456.3312581,49.59166042
456.4375733,49.62092715
456.5406961,49.6226543
456.642463,49.68068733
456.747934,47.58229885
456.8542745,42.54712134
456.9600829,42.8423997
457.0646185,42.71006825
457.1710703,42.75394124
457.2771875,42.71538453
457.3816768,42.7960717
457.4880295,42.52690112
457.5943162,42.62303401
457.6979226,42.59267507
457.8043744,42.82552223
457.9075667,42.9845767
458.0116738,43.17913227
458.1146554,43.06617876
458.2210714,43.5810425
458.324927,43.43909213
458.4312015,43.5355571
458.5376093,43.05163744
458.642022,43.58287792
458.7478543,42.89773069
458.8537274,42.72590194
458.9592194,43.08712583
459.0646048,43.07264872
459.1679752,43.00588159
459.2743058,43.25434484
459.3805275,42.94850332
459.4828435,43.13255387
459.5892378,43.75235205
459.6936398,43.22861894
459.7978285,43.13032874
459.9042365,42.96942252
460.0106126,43.35082123
460.1149894,42.77163622
460.2213899,43.68996439
460.3270968,43.54262934
460.4321771,43.49253744
460.5344915,43.14057675
460.6408893,43.15643925
460.7452916,42.9246657
460.8494148,42.65152395
460.9557451,42.50017235
461.0619637,42.69725983
461.1665948,42.53214447
461.2708643,42.67312753
461.3773335,42.59728287
461.4799505,42.78840656
461.5838912,42.98879256
461.6902142,42.61964033
461.796518,42.82569206
461.8991314,43.66733313
462.0008716,43.29904485
462.1072263,42.87980058
462.2136321,42.7109912
462.3164608,42.70030785
462.4182141,42.94888959
462.524556,42.57389013
462.63094,42.60750665
462.7338041,43.32346644
462.8355382,43.46664341
462.9418655,43.59718077
463.0451923,43.31486961
463.1492474,42.80744905
463.2512899,42.89197462
463.3530898,42.90814987
463.4595058,42.66758602
463.5659248,42.47200327
463.6686931,42.95437583
463.7704007,42.71242833
463.8767839,42.87597929
463.9823917,42.76153241
464.0840668,43.10965658
464.1860375,42.79801214
464.2879113,42.77194293
464.3942311,42.83900191
464.5005535,42.94846391
464.6035115,43.3333534
464.7052395,42.90662311
464.8116521,40.94539582
