TIME,CH1,Model,TBS2074B
-5.264,0.0002,,
-5.256,0.0024,,
-5.248,-0.0016,,
-5.24,-0.0002,,
-5.232,-0.0014,,
-5.224,-0.0032,,
-5.216,0.0038,,
-5.208,-0.0004,,
-5.2,0.0004,,
-5.192,-0.0038,,
-5.184,0.0046,,
-5.176,-0.002,,
-5.168,0.0012,,
-5.16,0.0006,,
-5.152,0.0014,,
-5.144,-0.0022,,
-5.136,-0.0004,,
-5.128,0.0016,,
-5.12,-0.0002,,
-5.112,0.003,,
-5.104,0.0004,,
-5.096,-0.001,,
-5.088,0.0002,,
-5.08,0.0016,,
-5.072,-0.0016,,
-5.064,-0.0018,,
-5.056,-0.0022,,
-5.048,-0.0026,,
-5.04,-0.0016,,
-5.032,-0.0018,,
-5.024,-0.0002,,
-5.016,0.0038,,
-5.008,0.0038,,
-5,-0.0022,,
-4.992,-0.003,,
-4.984,-0.0008,,
-4.976,0.0034,,
-4.968,-0.0006,,
-4.96,-0.0056,,
-4.952,-0.0038,,
-4.944,0.0008,,
-4.936,0.0054,,
-4.928,0,,
-4.92,-0.0028,,
-4.912,-0.0014,,
-4.904,0.0012,,
-4.896,0.0056,,
-4.888,-0.001,,
-4.88,-0.0008,,
-4.872,0.0024,,
-4.864,0.0022,,
-4.856,0,,
-4.848,-0.0038,,
-4.84,0.0036,,
-4.832,-0.001,,
-4.824,0.0006,,
-4.816,-0.0022,,
-4.808,0.003,,
-4.8,-0.001,,
-4.792,0.0018,,
-4.784,0.0004,,
-4.776,0.0046,,
-4.768,0.0018,,
-4.76,-0.0014,,
-4.752,-0.0008,,
-4.744,-0.0018,,
-4.736,0.001,,
-4.728,0.0008,,
-4.72,-0.002,,
-4.712,0.0032,,
-4.704,0.0006,,
-4.696,0.0014,,
-4.688,-0.0018,,
-4.68,0.0048,,
-4.672,0.0044,,
-4.664,0.0016,,
-4.656,0.0016,,
-4.648,-0.0008,,
-4.64,0.0002,,
-4.632,0.0048,,
-4.624,-0.0004,,
-4.616,0.0026,,
-4.608,-0.002,,
-4.6,0.0024,,
-4.592,-0.0012,,
-4.584,-0.0054,,
-4.576,-0.001,,
-4.568,0.002,,
-4.56,0.0028,,
-4.552,-0.0016,,
-4.544,0.003,,
-4.536,-0.0024,,
-4.528,0.0022,,
-4.52,0.0028,,
-4.512,-0.0008,,
-4.504,-0.0006,,
-4.496,0.0066,,
-4.488,-0.002,,
-4.48,-0.0014,,
-4.472,-0.0016,,
-4.464,0,,
-4.456,0.0032,,
-4.448,0.0046,,
-4.44,-0.0012,,
-4.432,0.0002,,
-4.424,0.0006,,
-4.416,0.001,,
-4.408,0.0026,,
-4.4,0.0014,,
-4.392,0.0006,,
-4.384,0,,
-4.376,0.0004,,
-4.368,0.0052,,
-4.36,0.0056,,
-4.352,-0.003,,
-4.344,-0.0018,,
-4.336,0.001,,
-4.328,0.0034,,
-4.32,-0.0028,,
-4.312,0.003,,
-4.304,-0.0024,,
-4.296,0.0034,,
-4.288,0.0018,,
-4.28,-0.003,,
-4.272,-0.003,,
-4.264,-0.001,,
-4.256,0.0032,,
-4.248,0.0006,,
-4.24,-0.0032,,
-4.232,0.0034,,
-4.224,-0.0022,,
-4.216,0.003,,
-4.208,0.0004,,
-4.2,0.005,,
-4.192,-0.0024,,
-4.184,-0.0004,,
-4.176,0.0038,,
-4.168,0.0028,,
-4.16,0.0028,,
-4.152,-0.0028,,
-4.144,-0.002,,
-4.136,0.001,,
-4.128,-0.0008,,
-4.12,0.0018,,
-4.112,-0.0044,,
-4.104,0,,
-4.096,0.0024,,
-4.088,0.0026,,
-4.08,-0.0034,,
-4.072,-0.0018,,
-4.064,0.0008,,
-4.056,0.0024,,
-4.048,-0.0018,,
-4.04,0.0008,,
-4.032,0.0028,,
-4.024,-0.0024,,
-4.016,-0.0026,,
-4.008,-0.0014,,
-4,0.002,,
-3.992,0.002,,
-3.984,0.001,,
-3.976,0.0034,,
-3.968,0.0036,,
-3.96,-0.0022,,
-3.952,0.0008,,
-3.944,-0.001,,
-3.936,0.002,,
-3.928,0.001,,
-3.92,-0.0028,,
-3.912,-0.0018,,
-3.904,-0.0012,,
-3.896,-0.0002,,
-3.888,-0.0008,,
-3.88,0.0012,,
-3.872,-0.004,,
-3.864,-0.0032,,
-3.856,-0.0004,,
-3.848,0.001,,
-3.84,0.0014,,
-3.832,0.0036,,
-3.824,0.0042,,
-3.816,0.0026,,
-3.808,-0.002,,
-3.8,0.0016,,
-3.792,-0.001,,
-3.784,0.0048,,
-3.776,-0.0032,,
-3.768,0.0026,,
-3.76,-0.0006,,
-3.752,-0.0012,,
-3.744,-0.0024,,
-3.736,-0.0012,,
-3.728,0.003,,
-3.72,0.0016,,
-3.712,0.0012,,
-3.704,-0.0008,,
-3.696,-0.0026,,
-3.688,0.004,,
-3.68,-0.0028,,
-3.672,0.0012,,
-3.664,0.0008,,
-3.656,0.0006,,
-3.648,-0.0046,,
-3.64,0.003,,
-3.632,0.003,,
-3.624,-0.0018,,
-3.616,0.0014,,
-3.608,0.0048,,
-3.6,0.0066,,
-3.592,0.0038,,
-3.584,0.0026,,
