time,dB
131.7215418,56.48348162
131.8279675,56.31464271
131.9306712,56.46039819
132.032531,56.58298802
132.1388493,58.58367576
132.244869,58.48519758
132.3479706,58.48490497
132.4496106,58.75592304
132.555998,58.55331271
132.6623278,58.73015547
132.7651017,58.82709402
132.8667895,58.57396775
132.973138,58.87573104
133.0794697,58.55259971
133.1823796,58.7302985
133.2840473,58.68836052
133.3904526,58.81497668
133.4921702,58.67633294
133.5976652,58.72275159
133.6997821,58.65556044
133.8014013,58.66013147
133.9078371,58.78251245
134.0142777,58.68099511
134.1171005,58.80141721
134.2188191,58.95139735
134.3252215,58.68018819
134.4315902,58.70828376
134.5343563,58.7567276
134.6386668,58.89543614
134.7451018,58.66074176
134.8497243,58.85504738
134.9516336,58.36524563
135.053367,58.78435568
135.1597304,58.85873769
135.2660411,58.68630961
135.36887,58.8541584
135.4706544,58.89415367
135.576986,58.61559324
135.6833383,58.77717916
135.7862046,58.7424893
135.8879151,58.75787185
135.9926855,58.7954554
136.0989702,58.80325954
136.2015832,58.86085743
136.3036267,58.78526163
136.4053788,58.77412969
136.5100727,58.84614315
136.6132188,58.68076088
136.7188347,59.00585739
136.8209226,58.76853774
136.9226248,58.83434258
137.0274396,58.81972777
137.1337799,58.60747203
137.2363426,58.76173832
137.3383024,58.66247126
137.439984,58.85603573
137.5448715,58.76412963
137.6512043,58.85888102
137.7536373,58.83749011
137.855765,58.73685932
137.9573994,58.8097464
138.0622403,58.92547919
138.167882,58.90897112
138.2710266,58.65813784
138.3731042,58.74747688
138.474765,58.73993248
138.5796406,58.95361785
138.6850769,58.70548549
138.788465,59.05759775
138.8905192,58.73925028
138.9922056,58.84612684
139.0985992,58.78958596
139.204918,58.80428293
139.307762,58.61625914
139.4094662,58.73945326
139.5127525,58.71047884
139.6191245,58.7106478
139.723099,58.30402023
139.8251645,50.16374815
139.9268483,50.60687106
140.0332633,50.17851855
140.1396534,50.24009599
140.2424738,50.36310348
140.3441143,50.16946901
140.4465861,50.12595985
140.5523538,50.24637247
140.6576991,50.05883624
140.7598172,50.30950196
140.8614936,50.28762305
140.9623273,50.1647183
141.0687367,50.15065065
141.1750893,50.2824662
141.2771565,50.20161175
141.3789191,50.15686309
141.4853092,50.32909146
141.5916408,50.36210928
141.6944194,50.16539763
141.7961345,50.36341747
141.9024879,50.32240632
142.0088521,50.1475218
142.1117652,50.14473337
142.213422,50.26243177
142.3198141,50.29442309
142.4262132,50.30006944
142.5289405,50.35551355
142.6307599,50.47010539
142.7372224,50.50803434
142.8436158,50.49802337
142.9462085,50.33227353
143.0479373,50.48733352
143.1525663,50.55407085
143.2580561,50.32220052
143.3615515,50.21257027
143.4635798,50.45087646
143.565304,50.4153811
143.6679515,50.34137779
143.7743293,50.38130723
143.8789265,50.48844864
143.9809719,50.29198276
144.0827134,50.32086596
144.1885541,50.51155497
144.2949621,50.29251606
144.398346,50.38251091
144.5007353,50.32219731
144.6048027,50.37798437
144.7111897,50.44423274
144.8136132,50.33060737
144.9156239,50.32392679
145.0173686,50.37844837
145.1222183,50.44296062
145.2285995,50.52159795
