time,xaccelerometer,yaccelerometer,zaccelerometer,force
9.2800107527,0.0090143023,-8.493432598,0.1416895045,-1.7611923981
9.2900107411,-0.0149150881,-8.7426185462,0.1367878076,-1.8160671718
9.3000107296,-0.0102948259,-9.0203824239,0.0978297456,-1.8709419455
9.3100107181,-0.0198596009,-9.3126316545,0.0780771072,-1.9075251279
9.3200107066,-0.0535343764,-9.5764451779,0.0487397761,-1.9441083104
9.3300106952,-0.0969897487,-9.8590736005,0.0387908408,-2.0172746753
9.3400106838,-0.1261154513,-10.1751446211,0.0143913998,-2.0538578577
9.3500106724,-0.150333038,-10.5009788548,-0.0101170819,-2.1087326314
9.360010661,-0.1745147998,-10.7745542244,-0.0297601372,-2.1636074051
9.3700106496,-0.2082977679,-11.0191957021,-0.0250396004,-2.2001905876
9.3800106383,-0.2037471051,-11.2826539566,-0.0250034068,-2.2550653613
9.390010627,-0.2229141458,-11.5129521588,-0.0201378663,-2.2916485437
9.4000106157,-0.2230566898,-11.8143640321,0.0236884573,-2.3465233174
9.4100106045,-0.2182559364,-12.0449439256,0.0386100219,-2.3648149086
9.4200105932,-0.1750132586,-12.2226623394,0.0630464176,-2.4196896823
9.430010582,-0.1794943722,-12.4190231869,0.092420588,-2.4562728648
9.4400105708,-0.1459238028,-12.553676605,0.1315622209,-2.4928560472
9.4500105597,-0.1168702435,-12.687872857,0.1805073196,-2.5111476385
9.4600105485,-0.0926530733,-12.8077962159,0.1711346182,-2.5660224121
9.4700105374,-0.0636703397,-12.9038259596,0.1856604379,-2.5843140034
9.4800105263,-0.0346522313,-12.9616187933,0.2052314033,-2.6026055946
9.4900105152,-0.0248383223,-13.0334046886,0.1810449338,-2.6026055946
9.5000105042,-0.0007623604,-13.0624755461,0.1662683659,-2.6208971858
9.5100104932,-0.0293929585,-13.091231883,0.1272333256,-2.6391887771
9.5200104822,-0.034405267,-13.1247460683,0.0977518217,-2.6574803683
9.5300104712,-0.0680487946,-13.1154741631,0.0683416522,-2.6391887771
9.5400104603,-0.0923007863,-13.1154045598,0.0389314831,-2.6391887771
9.5500104493,-0.1260850783,-13.1154045598,-0.0002109629,-2.6391887771
9.5600104384,-0.1455356188,-13.0630666386,-0.0248259941,-2.6208971858
9.5700104275,-0.1888877278,-13.0198627498,-0.0201371947,-2.6208971858
9.5800104167,-0.237216261,-12.9481798623,-0.0347004948,-2.6026055946
9.5900104058,-0.2231613936,-12.8524985282,-0.0250741523,-2.5843140034
9.600010395,-0.2326595884,-12.7138208632,0.0090608444,-2.5660224121
9.6100103842,-0.2471337744,-12.5843482653,0.0433727047,-2.5294392297
9.6200103734,-0.223230658,-12.4216373236,0.0776845643,-2.4928560472
9.6300103627,-0.2086520199,-12.2158605981,0.0925307017,-2.4562728648
9.640010352,-0.1701350077,-12.0145318354,0.1267016503,-2.4196896823
9.6500103413,-0.1410474624,-11.7418628286,0.1464140005,-2.3831064999
