time,ax,ay,az,bx,by,bz,wx,wy,wz,v
0.170000001788139,0.093603141605854,0.125765696167946,9.80779457092285,12.7963676452637,-10.9794912338257,32.5813827514648,-0.000274991936748847,-0.00276116910390556,-0.000607578025665134,-0.0099424384534359
0.180000007152557,0.0837627425789833,0.119689375162125,9.8249568939209,12.0957117080688,-10.6852884292603,32.7856407165527,0.00120343815069646,-0.00252760737203062,0.00363387237302959,-0.0099424384534359
0.189999997615814,0.0886759832501411,0.127096146345139,9.79409980773926,11.9949188232422,-10.7828989028931,32.3778343200684,0.00445145647972822,0.00318512367084622,0.0006086909561418,-0.0099424384534359
0.200000002980232,0.0908673778176308,0.132245287299156,9.81228828430176,11.8148746490479,-10.4109735488892,30.6640796661377,0.00265684397891164,0.00483435578644276,-0.00311002554371953,-0.0104657243937254
0.209999993443489,0.0873831063508987,0.115656822919846,9.8042106628418,11.8543834686279,-10.2141914367676,30.8837757110596,0.00397718325257301,0.00404032506048679,0.00138643593527377,-0.0104657243937254
0.219999998807907,0.0843890756368637,0.111865602433681,9.78089046478272,11.894980430603,-10.1751012802124,31.6429672241211,0.00313111743889749,0.00360736204311252,0.00227222312241793,-0.0099424384534359
0.230000004172325,0.0792577788233757,0.118479609489441,9.8181619644165,11.6947937011719,-10.0575647354126,30.8469543457031,0.000323212036164477,-0.00211609387770295,0.00073619675822556,-0.0099424384534359
0.239999994635582,0.0809048041701317,0.115253567695618,9.80671215057373,11.4946060180664,-9.86143016815186,29.7235240936279,-0.00252957851625979,-0.00242353696376085,-0.0014913787599653,-0.0094191525131464
0.25,0.0810950249433518,0.113949090242386,9.81591510772705,12.1938610076904,-9.56737995147705,29.6198081970215,-0.00358418142423034,0.00169596855994314,-0.00417177844792604,-0.0099424384534359
0.259999990463257,0.0944599062204361,0.121517777442932,9.80165100097656,12.0154895782471,-9.50805950164795,29.4361400604248,-0.00128828489687294,-0.000104205049865413,-0.00576698966324329,-0.0104657243937254
0.270000010728836,0.106763891875744,0.116664960980415,9.7949390411377,11.8546552658081,-9.09734916687012,29.5373973846436,0.000687854422722012,0.0039791539311409,-0.00716121075674892,-0.0099424384534359
0.280000001192093,0.102953307330608,0.117457717657089,9.7908525466919,11.6155033111572,-8.72329139709473,29.5184307098389,0.000632244511507452,0.00731177907437086,-0.00195850268937647,-0.0099424384534359
0.28999999165535,0.0931268259882927,0.125214278697968,9.79769992828369,11.1537666320801,-8.68534374237061,29.0482501983643,-0.00266622006893158,0.00254203425720334,-0.0029447847045958,-0.0104657243937254
0.300000011920929,0.0853417217731476,0.136115923523903,9.80747032165527,11.2538604736328,-8.09693908691406,28.7418613433838,0.00200819363817573,0.00344212097115815,-0.00286216428503394,-0.0094191525131464
0.310000002384186,0.0909756347537041,0.134692311286926,9.81724071502686,10.7545585632324,-8.38942718505859,29.0470600128174,0.00771218584850431,0.00116767408326268,-0.00171064108144492,-0.0109890112653375
0.319999992847443,0.0932087898254395,0.122781001031399,9.81618595123291,10.6534538269043,-8.13583850860596,28.5384731292725,0.00197244435548782,0.00575946783646941,0.00058525544591248,-0.0099424384534359
0.330000013113022,0.093765527009964,0.121397100389004,9.80599498748779,10.4739151000977,-8.03674221038818,28.2510089874268,-0.00376729690469801,0.00820630509406328,0.00073619675822556,-0.0099424384534359
0.340000003576279,0.0975096151232719,0.106838658452034,9.80341053009033,10.0541753768921,-8.05678272247315,27.9259700775147,0.000427282124292105,-0.000425551377702504,-0.00224409927614033,-0.0094191525131464
0.349999994039536,0.0921463370323181,0.106394164264202,9.80814647674561,9.49319934844971,-8.09446239471436,27.0483436584473,0.000680704601109028,0.00661625806242228,-0.0029447847045958,-0.0094191525131464
0.360000014305115,0.0897245183587074,0.111274473369122,9.8130464553833,9.0928258895874,-8.68286800384522,25.9249114990234,-0.00130258477292955,0.00473028607666493,0.00123191974125803,-0.0099424384534359
0.370000004768372,0.0850556194782257,0.118855372071266,9.80052947998047,8.69245147705078,-8.48856163024902,23.9863452911377,0.00169558625202626,-0.00518258521333337,0.00470277527347207,-0.0099424384534359
0.379999995231628,0.097726121544838,0.125496864318848,9.81209754943848,7.73324012756348,-8.99638652801514,23.2677440643311,0.00743532739579678,-0.0092123206704855,0.00428967271000147,-0.0094191525131464
0.389999985694885,0.0988024920225143,0.118022888898849,9.82967853546143,7.17047595977783,-9.38987541198731,23.6525382995605,0.0083894357085228,-0.00507335131987929,0.000797367712948471,-0.0094191525131464
0.400000005960465,0.0922283083200455,0.119070746004581,9.82749938964844,7.04985046386719,-9.74191284179688,23.2728233337402,0.0039072735235095,-0.000781454786192626,-0.0011986322933808,-0.0094191525131464
0.409999996423721,0.100597985088825,0.11499847471714,9.8108549118042,6.99058771133423,-10.3303174972534,21.5083618164063,0.00124832335859537,-0.00139395869337022,0.000389429071219638,-0.0099424384534359
0.419999986886978,0.0896162614226341,0.117376767098904,9.79006767272949,6.69030666351318,-10.91872215271,22.1211414337158,0.00282208505086601,-0.00231033121235669,0.000518920831382275,-0.0099424384534359
0.430000007152557,0.0806187018752098,0.120375216007233,9.79868698120117,6.19038248062134,-11.7027292251587,20.9005813598633,0.00197601923719049,0.00284550571814179,-0.00266276276670396,-0.0099424384534359
0.439999997615814,0.0945140346884728,0.121436819434166,9.805251121521,5.76970958709717,-11.7836513519287,20.4077854156494,-0.000655920302961022,0.00750045571476221,-0.00192076724488288,-0.0094191525131464
0.449999988079071,0.0927324667572975,0.120240800082684,9.8095006942749,5.54864072799683,-12.2711696624756,20.0404109954834,0.00111168168950826,0.00151285284664482,-0.00220120023004711,-0.0099424384534359
0.46000000834465,0.0905132368206978,0.124662861227989,9.8068208694458,5.44854688644409,-12.6865282058716,19.9968452453613,0.00777494534850121,-0.00607393309473991,0.00423763738945127,-0.0104657243937254
0.469999998807907,0.0954264774918556,0.134368494153023,9.80341053009033,5.40759944915772,-12.4695911407471,20.2057456970215,0.00892289448529482,-0.0026300884783268,-0.000354155636159703,-0.0099424384534359
0.479999989271164,0.0840086415410042,0.121491804718971,9.82289695739746,5.60778665542603,-12.5676574707031,19.1844444274902,0.00672947848215699,0.0052689085714519,-0.00271837273612618,-0.0109890112653375
0.490000009536743,0.0676899328827858,0.123573765158653,9.82900142669678,5.80797386169434,-12.8612508773804,19.5885219573975,0.00132935505826026,-0.00221658847294748,0.00222892686724663,-0.0104657243937254
0.5,0.0835709795355797,0.121329888701439,9.80720138549805,5.52962493896484,-13.0773124694824,19.9970417022705,0.00227949093095958,-0.000887511007022113,-0.0015882991719991,-0.0109890112653375
0.509999990463257,0.0922283083200455,0.125334948301315,9.80549430847168,5.18898010253906,-13.0978860855103,20.1008377075195,-0.00331447343342006,0.00430963654071093,-0.00382143585011363,-0.0104657243937254
0.519999980926514,0.0816131085157394,0.121061056852341,9.79415512084961,5.1666202545166,-12.9609184265137,19.7556438446045,-0.000183632801054046,-0.000319494720315561,0.00061385496519506,-0.0104657243937254
0.529999971389771,0.0885120555758476,0.114917516708374,9.8248176574707,5.50796556472778,-12.7647838592529,19.5627307891846,0.00354064512066543,-0.00016180110105779,0.0024716246407479,-0.0109890112653375
0.540000021457672,0.073855847120285,0.120952606201172,9.80425262451172,5.60805892944336,-12.5686483383179,21.5032043457031,0.00404907902702689,0.00110133923590183,0.000684161728713661,-0.0104657243937254
0.550000011920929,0.071744866669178,0.123265214264393,9.82354640960693,5.50866556167603,-12.7634115219116,21.3064422607422,0.00348861003294587,-0.000634088413789868,-0.00161173474043608,-0.0104657243937254
0.560000002384186,0.0880898609757423,0.115737773478031,9.81716156005859,5.80715703964233,-13.1157541275024,21.183521270752,0.00234066159464419,-0.00178203673567623,-0.00101909157820046,-0.0109890112653375
0.569999992847443,0.0961069390177727,0.1213558614254,9.80918979644775,5.49124383926392,-13.332576751709,21.2032012939453,0.00239984667859972,-0.000113340967800468,0.00156081293243915,-0.0104657243937254
0.5799999833107,0.0891801416873932,0.111570805311203,9.81607723236084,5.36478519439697,-13.5083665847778,22.0338115692139,0.00372574687935412,0.00386435934342444,8.95324628800154E-05,-0.0104657243937254
0.589999973773956,0.0954125598073006,0.112873747944832,9.81786441802979,6.04961395263672,-13.6678886413574,23.6336517333984,0.00184493861161172,0.0023748071398586,-0.000496358145028353,-0.0104657243937254
0.600000023841858,0.0889079570770264,0.117726564407349,9.81786441802979,5.84942674636841,-13.2756185531616,23.837911605835,-0.00175540859345347,0.0056359339505434,0.0042519373819232,-0.0104657243937254
0.610000014305115,0.0915339291095734,0.122579373419285,9.80135440826416,5.54953479766846,-14.2509593963623,24.1439037322998,0.000195706350496039,-0.00472300872206688,0.00275920727290213,-0.0104657243937254
0.620000004768372,0.100666031241417,0.123265214264393,9.80698299407959,5.24925374984741,-14.1387195587158,24.8567905426025,-0.00203584157861769,-0.00128631363622844,-0.00292333518154919,-0.0104657243937254
0.629999995231628,0.0890579670667648,0.110562667250633,9.80822849273682,5.30688381195068,-14.0971155166626,24.6999855041504,0.00599979609251022,0.00100958289112896,0.000520509609486908,-0.0104657243937254
0.639999985694885,0.0960930213332176,0.126113966107368,9.82554912567139,5.64679002761841,-14.2932500839233,24.5702800750732,0.00112280377652496,7.73217616369948E-05,0.00288830185309052,-0.0104657243937254
0.649999976158142,0.0793815031647682,0.128050819039345,9.80111122131348,5.96876907348633,-14.4701824188232,25.409460067749,-0.00162591692060232,0.00192039436660707,-0.00279185734689236,-0.0104657243937254
0.660000026226044,0.0687106251716614,0.11917919665575,9.81645584106445,5.96876907348633,-14.5682506561279,25.9201107025147,0.00250391662120819,-0.0031274005305022,-0.00325381709262729,-0.0109890112653375
0.670000016689301,0.0862386971712112,0.131988659501076,9.81333065032959,6.26776695251465,-15.0569114685059,26.7358417510986,0.0015323314582929,-0.00162593170534819,-0.00126695318613201,-0.0109890112653375
0.680000007152557,0.0827559679746628,0.114555507898331,9.79924297332764,6.16985082626343,-14.5328941345215,27.2278442382813,0.00112796749453992,0.00144612102303654,0.00178881373722106,-0.0109890112653375
0.689999997615814,0.0825379118323326,0.122968882322311,9.80792999267578,6.26772785186768,-14.8580713272095,28.1837959289551,0.00363756529986858,0.00238036806695163,0.00250935973599553,-0.011512297205627
0.699999988079071,0.0730114504694939,0.109151266515255,9.81770133972168,6.21173143386841,-15.3938226699829,28.0573844909668,0.00647963071241975,0.001778588979505,-0.000443925731815398,-0.0104657243937254
0.709999978542328,0.10178105533123,0.118505574762821,9.8033447265625,5.92412757873535,-15.2529315948486,26.3869571685791,0.00511639239266515,0.000107907231722493,-0.00189931772183627,-0.011512297205627
0.72000002861023,0.0969513282179833,0.123265214264393,9.79389667510986,6.92506408691406,-15.7432689666748,27.5103874206543,0.000264027126831934,0.000474138476420194,0.000840266875457019,-0.0104657243937254
0.730000019073486,0.0926087498664856,0.122889451682568,9.79991722106934,6.73047637939453,-15.4527244567871,29.040433883667,-0.00281517533585429,0.00433664675801992,0.00100233021657914,-0.0109890112653375
0.740000009536743,0.101660430431366,0.114204183220863,9.83077621459961,7.00789165496826,-15.6264572143555,28.4606666564941,-0.00425428152084351,0.00434776907786727,-0.00474297208711505,-0.0104657243937254
0.75,0.0967471897602081,0.122942917048931,9.8056812286377,7.16997051239014,-16.0957641601563,29.2216033935547,-0.00269323051907122,-0.000887510890606791,-0.00579956127330661,-0.0109890112653375
0.759999990463257,0.0926226601004601,0.118869118392468,9.83517551422119,7.16997051239014,-16.3354454040527,30.6589241027832,0.000623108586296439,0.00128087995108217,-0.00197280221618712,-0.0109890112653375
0.769999980926514,0.0966110974550247,0.122808493673801,9.81442546844482,7.22853326797485,-16.2707538604736,31.1894912719727,0.00267670466564596,0.00252574845217168,-0.00412331847473979,-0.0109890112653375
0.779999971389771,0.0916978567838669,0.120575316250324,9.82591724395752,7.5288143157959,-17.1533603668213,31.8022708892822,-0.000767140241805464,0.00596959376707673,-0.00297537026926875,-0.0109890112653375
0.790000021457672,0.0849891155958176,0.135848611593246,9.81185626983643,8.02827167510986,-16.9626750946045,32.0085945129395,0.00249319197610021,-0.000642827071715146,0.00264202919788659,-0.0109890112653375
0.800000011920929,0.0686688721179962,0.123923562467098,9.80738735198975,7.73312330245972,-17.1562938690186,32.5375747680664,-0.00652277050539851,0.00389097258448601,7.52326668589376E-05,-0.0109890112653375
0.810000002384186,0.0757858753204346,0.128050819039345,9.82939529418945,7.8875412940979,-17.450496673584,32.7858772277832,-0.00534304464235902,0.00291581242345274,-0.00145006878301501,-0.0120355831459165
0.819999992847443,0.0922283083200455,0.127258062362671,9.8130464553833,8.13252639770508,-17.7834072113037,33.0277519226074,-0.000138747738674283,-0.00554166687652469,-0.000837564875837416,-0.0109890112653375
0.8299999833107,0.0922283083200455,0.122405238449574,9.8147783279419,7.9296555519104,-18.0611515045166,33.6405334472656,0.00399863254278898,-0.00706021580845118,0.00591864716261625,-0.0120355831459165
0.839999973773956,0.0950444936752319,0.119406789541245,9.82081508636475,8.12984275817871,-17.8650169372559,34.2533149719238,0.00455393781885505,-0.00332004902884364,0.00788088422268629,-0.011512297205627
0.850000023841858,0.105757117271423,0.123265214264393,9.81104469299316,8.72822666168213,-18.5466899871826,34.0535011291504,0.00147672125604004,-0.00322988163679838,0.00622807675972581,-0.0109890112653375
0.860000014305115,0.0997690558433533,0.123265214264393,9.8055477142334,8.69260692596436,-18.8435955047607,33.1189727783203,-0.00142294052056968,-0.00554563896730542,0.00338799692690372,-0.0109890112653375
0.870000004768372,0.0910854414105415,0.12439402192831,9.81077289581299,8.84939670562744,-19.2146072387695,34.7273445129395,-0.00160089239943773,-0.00378359784372151,-0.000233799684792757,-0.0109890112653375
0.879999995231628,0.0849612802267075,0.12087470293045,9.80341053009033,9.44711971282959,-19.5115909576416,36.6291275024414,-0.00126484932843596,0.000332333089318126,-0.000905885652173311,-0.0104657243937254
0.889999985694885,0.0879243835806847,0.106916561722755,9.80595397949219,10.1535301208496,-19.5877895355225,36.4358978271484,-0.00143207644578069,0.00246100267395377,0.00106310390401632,-0.0109890112653375
0.899999976158142,0.109719261527061,0.128050819039345,9.8063497543335,10.0534372329712,-19.9800605773926,37.5593299865723,-0.000375487317796797,0.00655707297846675,0.00146746763493866,-0.0109890112653375
0.910000026226044,0.0865681022405624,0.126653179526329,9.79458522796631,10.2518739700317,-20.0798397064209,38.1750869750977,-0.00348170031793416,0.00750244176015258,-0.000490797101520002,-0.0120355831459165
0.920000016689301,0.0787799060344696,0.120335504412651,9.81560134887695,10.4520616531372,-20.2557830810547,37.8957557678223,-0.00391148589551449,0.00070452259387821,-0.000311256386339664,-0.0109890112653375
0.930000007152557,0.0906771644949913,0.119822271168232,9.82614803314209,10.5927906036377,-20.3936634063721,38.2951126098633,0.00405980367213488,-0.0049494206905365,0.00193101644981653,-0.0109890112653375
0.939999997615814,0.0873831063508987,0.132836416363716,9.80499649047852,10.6928844451904,-20.607629776001,39.6382751464844,0.00520775187760592,-0.00150557584129274,-0.00151282851584256,-0.0109890112653375
0.949999988079071,0.095819279551506,0.131169930100441,9.79566860198975,10.7541694641113,-20.9428653717041,41.1400299072266,0.00419644545763731,-0.0023802409414202,-0.00171779096126556,-0.0104657243937254
0.959999978542328,0.108098521828651,0.129784509539604,9.80473804473877,10.6540756225586,-21.0409317016602,41.2421646118164,0.00605024257674813,-0.00652993470430374,0.000283372879493982,-0.0109890112653375
0.97000002861023,0.0946253836154938,0.136438220739365,9.80584526062012,10.951868057251,-21.9186630249023,42.0547599792481,0.0101892119273543,-0.00559251010417938,0.00073619675822556,-0.0104657243937254
0.980000019073486,0.086320661008358,0.134935185313225,9.80846118927002,10.8549242019653,-22.5677604675293,42.7907371520996,0.00298613449558616,-0.00245412276126444,0.00242117838934064,-0.0109890112653375
0.990000009536743,0.0883094668388367,0.119394570589066,9.80351734161377,10.8924102783203,-23.1561641693115,43.0206298828125,-9.54514543991536E-05,0.000226276984903961,0.00242673931643367,-0.0109890112653375
1,0.0845653787255287,0.121704123914242,9.81383228302002,11.2107734680176,-23.8217582702637,43.3204345703125,0.00173689657822251,0.000468974700197578,0.000594391371123493,-0.0120355831459165
1.00999999046326,0.0894786193966866,0.130766674876213,9.81656360626221,11.6337804794312,-24.5873260498047,44.0024909973145,0.00282208505086601,0.000531734491232783,-0.00170150503981859,-0.0109890112653375
1.01999998092651,0.094391867518425,0.121639966964722,9.82749938964844,11.7338743209839,-25.2737979888916,43.6960983276367,0.00334839359857142,0.000100757381005678,-0.00189216784201562,-0.0104657243937254
1.02999997138977,0.0948418974876404,0.115898162126541,9.82749938964844,11.7345352172852,-25.9602699279785,44.5057220458984,0.00226002722047269,0.00138296408113092,-0.00183258566539735,-0.0109890112653375
1.03999996185303,0.106026217341423,0.120750978589058,9.82292652130127,11.4169111251831,-27.1135349273682,44.6745910644531,-0.00122711400035769,0.00716600194573402,-0.00343534396961331,-0.0109890112653375
1.04999995231628,0.118931785225868,0.116249486804008,9.79902935028076,11.4321937561035,-27.9229907989502,44.9169425964356,-0.00121837540064007,0.00858564488589764,-0.00113944744225591,-0.0109890112653375
1.05999994277954,0.0994040817022324,0.111314184963703,9.79869747161865,11.8111801147461,-28.490442276001,45.6466941833496,0.000964712526183575,0.00294322008267045,0.00115644908510149,-0.0109890112653375
1.07000005245209,0.0775303319096565,0.113694004714489,9.80541610717773,12.195689201355,-29.1201076507568,46.7933731079102,-0.00208589062094688,-0.0064707500860095,0.00292802322655916,-0.011512297205627
1.08000004291534,0.090850368142128,0.108613595366478,9.79633235931397,12.0955953598022,-29.512378692627,47.6104125976563,-0.00198182044550777,-0.00819426123052836,0.000423986581154168,-0.011512297205627
1.0900000333786,0.0988442525267601,0.124982103705406,9.79859256744385,12.7906513214111,-30.5863208770752,47.1090469360352,0.000314076227368787,0.00213727331720293,-0.00646370323374867,-0.0109890112653375
1.10000002384186,0.0949362367391586,0.126359894871712,9.80397796630859,13.4119396209717,-31.5095405578613,48.0560722351074,-0.000752840540371835,0.00462224334478378,9.98602408799343E-05,-0.011512297205627
1.11000001430511,0.088745579123497,0.121919497847557,9.80546855926514,13.4190940856934,-32.2758712768555,49.5654067993164,-0.0019007888622582,0.00483435578644276,-0.00134758756030351,-0.0109890112653375
1.12000000476837,0.079693891108036,0.128050819039345,9.80906677246094,13.2546052932739,-32.9238243103027,50.8384628295898,0.00176549609750509,0.000982969417236745,0.00213359529152513,-0.0125588700175285
1.12999999523163,0.0893409848213196,0.122298322618008,9.80146408081055,13.3390665054321,-33.6067161560059,51.6714515686035,-0.00336452247574925,-0.000957420561462641,0.000538781343493611,-0.0109890112653375
1.13999998569489,0.0940933898091316,0.118479609489441,9.80562877655029,12.9386920928955,-34.6854591369629,52.9991455078125,-0.000938339508138597,0.000308897491777316,0.000313958327751607,-0.0109890112653375
1.14999997615814,0.0952764675021172,0.127511620521545,9.82213878631592,13.9292840957642,-35.0827941894531,52.2993125915527,0.00232080090790987,0.00333050382323563,-0.000715222966391593,-0.011512297205627
1.1599999666214,0.084608681499958,0.126680657267571,9.82130241394043,13.8196239471436,-35.7859535217285,53.5270156860352,0.0015287563437596,0.00418769149109721,-0.00171779096126556,-0.0109890112653375
1.16999995708466,0.0808769688010216,0.116975039243698,9.81469821929932,13.7157583236694,-36.6285934448242,55.3842430114746,0.00263857212848961,0.00417498080059886,-0.00171779096126556,-0.0109890112653375
1.17999994754791,0.0955471023917198,0.116906300187111,9.81628036499023,13.8944025039673,-37.1648788452148,56.403003692627,0.00527607277035713,0.00434578256681562,-0.00122921785805374,-0.011512297205627
1.19000005722046,0.0919576659798622,0.121759116649628,9.80795955657959,14.2139320373535,-37.2780342102051,56.6426162719727,0.00609512766823173,0.00196925178170204,-0.00130985211580992,-0.0125588700175285
1.20000004768372,0.0941598862409592,0.11657178401947,9.8067798614502,14.6143074035645,-37.8664398193359,59.6043891906738,0.00673861429095268,-0.000970131426583976,-0.00162285671103746,-0.0125588700175285
1.21000003814697,0.0867041945457459,0.110280081629753,9.82197570800781,14.518102645874,-38.4548454284668,61.0461158752441,0.00279189692810178,-0.000325055996654555,0.00146031787153333,-0.0120355831459165
1.22000002861023,0.0931113585829735,0.108908399939537,9.82049083709717,14.6558771133423,-39.1986198425293,62.1523246765137,-0.000879154715221375,-0.00181778601836413,-0.000318406266160309,-0.0109890112653375
1.23000001907349,0.089888446033001,0.116005085408688,9.80714702606201,14.5597496032715,-40.2154121398926,63.8387794494629,0.00603634025901556,-0.00488825002685189,0.000829542055726051,-0.011512297205627
1.24000000953674,0.0910436883568764,0.122095160186291,9.81797027587891,14.5733604431152,-41.2768936157227,66.6240692138672,0.000382396916393191,-0.00371170206926763,0.00196319073438644,-0.0120355831459165
1.25,0.0773138254880905,0.130630731582642,9.80785179138184,14.8817291259766,-42.1971435546875,69.6580505371094,0.00153034518007189,-0.000267857249127701,0.00196319073438644,-0.0125588700175285
1.25999999046326,0.0880341902375221,0.121586509048939,9.82228660583496,14.3812608718872,-43.2758865356445,69.5559234619141,0.00159509107470512,0.00100958289112896,0.00196319073438644,-0.011512297205627
1.26999998092651,0.0960930213332176,0.133748337626457,9.81597137451172,13.9800691604614,-43.8682899475098,71.7836151123047,0.00159509107470512,0.00416584452614188,-0.00104927993379533,-0.0120355831459165
1.27999997138977,0.08527522534132,0.125968858599663,9.80913543701172,14.0551977157593,-45.0778656005859,75.3242874145508,0.00159509107470512,0.00390924466773868,-0.00356801343150437,-0.0120355831459165
1.28999996185303,0.0865387171506882,0.127216815948486,9.79629421234131,14.2553853988647,-46.0446357727051,78.0570831298828,-0.00263523729518056,0.000223099283175543,-0.00247964728623629,-0.0120355831459165
1.29999995231628,0.0995896607637405,0.115994393825531,9.81804943084717,14.1027956008911,-47.2687644958496,80.317512512207,6.2242746935226E-05,0.00100044684950262,0.000583269458729774,-0.0120355831459165
1.30999994277954,0.0936449021100998,0.113694004714489,9.82268142700195,13.6705341339111,-49.3469619750977,83.4271240234375,0.00144613580778241,0.00100441894028336,0.00402711424976587,-0.013082155957818
1.32000005245209,0.0880233570933342,0.130306899547577,9.80177593231201,14.371190071106,-51.5044479370117,88.0229721069336,-0.00267654773779213,0.00114423839841038,0.00259952736087143,-0.0125588700175285
1.33000004291534,0.0916561037302017,0.132836416363716,9.79859256744385,14.1787014007568,-53.078556060791,91.910026550293,-0.00417722202837467,0.00291025149635971,-0.00314021413214505,-0.0125588700175285
1.3400000333786,0.0922283083200455,0.124261133372784,9.81154251098633,13.9785137176514,-54.8804626464844,93.1238098144531,-0.00163505272939801,0.00405819993466139,-0.00301906373351812,-0.0125588700175285
1.35000002384186,0.105455547571182,0.136329784989357,9.83058261871338,14.3701782226563,-56.9177055358887,94.6006851196289,-0.00234606582671404,0.00483435578644276,0.00133122329134494,-0.0120355831459165
1.36000001430511,0.102286763489246,0.111089646816254,9.81896209716797,15.2492446899414,-59.1135559082031,96.825325012207,-0.00488863233476877,0.00395611580461264,-0.00235929130576551,-0.0125588700175285
1.37000000476837,0.0791928246617317,0.113397672772408,9.81786441802979,16.2119159698486,-61.312873840332,99.1157531738281,-0.00251329271122813,0.000939673220273107,-0.000704498204868287,-0.0120355831459165
1.37999999523163,0.0869191586971283,0.127363458275795,9.82245063781738,17.0126667022705,-63.2742233276367,101.158363342285,-0.00427056709304452,0.000330347014823929,-0.00198710197582841,-0.0120355831459165
1.38999998569489,0.0780205726623535,0.114179745316505,9.81802749633789,18.2102108001709,-64.7496185302734,102.593658447266,-0.00219711055979133,0.00344053213484585,-0.00394933857023716,-0.011512297205627
1.39999997615814,0.0824420303106308,0.127766713500023,9.83203125,18.9362983703613,-66.7636184692383,103.134857177734,-0.0044930069707334,-3.31278306475724E-06,0.000642454018816352,-0.011512297205627
1.4099999666214,0.0826987475156784,0.123213283717632,9.80828666687012,19.7734451293945,-68.3995590209961,103.863693237305,0.00220719818025827,0.00105089310090989,0.00186070951167494,-0.0109890112653375
1.41999995708466,0.101269163191319,0.113800927996635,9.79891490936279,20.7743816375732,-69.3678207397461,103.687530517578,-0.000314316304866225,0.00324430852197111,0.00196319073438644,-0.0104657243937254
1.42999994754791,0.0733764246106148,0.118653744459152,9.81322193145752,21.6607570648193,-69.8581619262695,102.034561157227,-0.00182531820610166,0.00554020516574383,-0.00190249527804554,-0.0104657243937254
1.44000005722046,0.0859170183539391,0.123747900128365,9.81859302520752,22.0611324310303,-70.3484954833984,102.034561157227,-0.000311138574033976,0.0096108540892601,-0.00205740891396999,-0.0099424384534359
1.45000004768372,0.0608110800385475,0.132836416363716,9.82455158233643,22.5606670379639,-71.1302871704102,101.83219909668,0.00117642758414149,0.00531101273372769,-0.00495111243799329,-0.0099424384534359
